anon_screen_name,Finalgrade,FinalScore
4edb8a783346ef566f92cdae2814ea39775c69b4,0,Fail
52aa93c3fe8bcbb88f2275039c51504ec7b675b7,0,Fail
40d6a7bdf3683f64d9e5318fd8e3eafbd618f5ab,0,Fail
185bb4540e41a50e8ded35ccd94f2ecbc9a115e1,0.02,Fail
048e77be2ed1b8f26723285ea24751d1a984ef36,0,Fail
9ae86568c769243f0cc083f4c87656d5d9e5149e,0.06,Fail
6d7dd466a34b6b452ed5d3faf2db64e31b8a3947,0,Fail
1e25a567964b28401d9813706a0a021ae7f7f6db,0,Fail
00a1940fa6a287d6d0b5a664451b8d58a28fe215,0.03,Fail
c754167ea09cb5943add4279c40798ad14178119,0,Fail
2f5887d1caf4aac25c53e54c881aedb62e81f9e6,0,Fail
95bd04b2346b75bc998267deee774cfa3ac08dd3,0.06,Fail
6e21705648c5be31195d28cc358d59d69ec0735c,0,Fail
1382d5197d78ff69366bdcaa7cf3fdc5ed8c40fb,0.16,Fail
141d2da080df00581bc31eab950131e6f89dc324,0,Fail
4e5b99246126b83b541b8a5b79b157cf480e9c96,0,Fail
57476ba66853c6e449445949a77348a3d61e8910,0.05,Fail
8b8fa1ac0e94e2b250210113267ad59b3a6afee5,0,Fail
cc8adbe348fa1d8cd00dbda1c10f86f51a8dd2bd,0,Fail
f3f5eb82b7a0aa165ffb6a69a647a59830d38c3f,0.11,Fail
545783686ba373744fe3780c55f176c7b4922c6d,0,Fail
cc05f2dccf9632006af24723bc791c4b00fd6a8c,0,Fail
61f49b50d92e51d8485f0643e5ad8a0659ab96d8,0.02,Fail
934961fb76e8cfe543575779fc9eb4a1eb9d3123,0,Fail
1014b25bb780a2a622844a81762042b3ecfa1bfd,0,Fail
77ff2932d2ea8f77af198860ff4706edc3ee4914,0,Fail
43bd391607d9f18534684aac430c33ffda3b3e9f,0,Fail
963aa822bf104aa2d4d0085238c800b2867729bc,0.03,Fail
9fcd42d595b1e850041e49870ddfa20291479457,0.01,Fail
c9806e1c109469ce9eb58c0471a2a19aa5149ad5,0,Fail
e73698047ab0b9f7c0806ef4e0f8bed2280b0500,0,Fail
0ba054f2687ff75536766f31e2967da9d5313fa9,0.05,Fail
4260405aaee6e7070fa82c3d8401d550995ef301,0,Fail
f33ebfe7162e6035445a7790b2c42517e52470fd,0,Fail
2f1a7c4bad8d6efbb558d369860995a62c4ac169,0,Fail
97917f5ef349257048a55cedbfc76f752c91152c,0,Fail
fc65031224c93576ee82ec6602bb44519038c231,0,Fail
a4e47589835d95231709e26b11e8c3ef55f144e5,0.01,Fail
873b73cf1d8a2c2d52ea98f9beeee9935a50e008,0,Fail
6d394c43b4c9dcbcacb0367100cac4b52b86d23f,0,Fail
ead0d61582e09b351c461567e991934511014086,0,Fail
fc844603d398fa8f336808e9e2bec65dd7f43679,0.07,Fail
f8ab975ef452035890c44d1a01f2427f2f447fb8,0.07,Fail
a450b5889384486d6d42149d7ee83015e89858e8,0,Fail
f651dd9dcf9d5de17f1a6fab29b2237663fb3e1a,0.01,Fail
61b1daca75144d453c5b7a456e829d360d0e7e3e,0,Fail
e4ea6c6eb5a6f3c75fcd3317e1793e5a75f5ebab,0,Fail
96e048fbb4e46899fb5557a069ec8587d1fa5b77,0,Fail
62951ab5b7a827bd4dab8e2b1dd247e28e460c8b,0,Fail
a70e92e037b03852a71d49de5f57911f13bf69fe,0.29,Fail
a0e8ee652adff20bb18c65e3142a430872d1356c,0.06,Fail
b3c920e0f255749f413a9f841435be99af170283,0,Fail
1c56853cb79f305507d141e6f0874870ccbd2ff1,0,Fail
7eadd157c619e9c8b7194b66a3d6aca2681f616a,0.03,Fail
c8368dd5db0a9e9389a958c3dd8b84e3c3054c6b,0,Fail
30f4be6a85dbc22efbc5a8b9d37ecdd67a077116,0,Fail
7f76e394d64cb6bc44c107d9cd056a942efc66e5,0,Fail
d1a3ff43d9fa9b8aba22ee84ea8028072c45bd88,0.01,Fail
774024bc372a8c12d38fe80ebca927389d73954c,0.01,Fail
bf7a975a1818b6ccb08fec753ecd2c110de885a1,0.1,Fail
da7861eff986bf6f61a67b8cfcf3cbba9fbe09db,0,Fail
0ed7e40125f8ca1f7969b53c76eaec44f12cd6e6,0,Fail
0d796d2180be112b21a7b3e050026efac290c309,0,Fail
5dc42576b716b19930c3772fb18f9ae4d6b16e03,0,Fail
4a2a4ce3feabf1a630f9e5a796d2415960506d05,0,Fail
19b69d60330da3419e72517491e4e5efd4f66bf5,0,Fail
423131169c60c3fd53b5c4ec344415295e9b8311,0,Fail
f218b7c952ec20d6b3fce5afdb7db41adb283340,0,Fail
1aa5d787359a50d90e79db3a98055de82dfec163,0.05,Fail
470e31b4392313c6f3c82b5928a8b84796effbc2,0,Fail
efb62e32a8d5814438e2af93d74ba4ca8c0a8bab,0.08,Fail
3ab5df3a580954a366438af2151505b1affb85e7,0.18,Fail
02f29563605109de4659c896d9aeec4eae296f27,0,Fail
de0fec4bd40343d73a5d76388527d767e09fb574,0,Fail
dbe11f4df2639a34f5664aecf04fc454470b30b2,0,Fail
7f6da557d4e49a3583dc11aa9aa93d4d096d7744,0,Fail
b791ed028e8ad1eba5f359557f6c7bb0d8a30ffd,0,Fail
8ad59b968d1b16f8612387dc40eedc4178c839ba,0,Fail
e3cb17656bf8787b0e41f10bcf6da8ec72324fc0,0,Fail
cc33c4d1e8479286ba9721fd7ffa29b9298d7e48,0,Fail
e89b4972a7aa33835ae29c71dc64a653e17eb0fe,0,Fail
be953601e12b3181e5bdf440bf2d35198a4e7ab4,0,Fail
43e844d345994ad2d1b9d7f24539f1452ab0adb4,0.01,Fail
3c111a3ef41c4a52f082106078b2c5f88a6be7ef,0,Fail
3624ac3d5ec80cf831c777c3ff4d181c83749ee1,0,Fail
4227dde25d97f6ce6d2b50f5b593a696c64a1468,0,Fail
bf5e7c59e98405ef58f4677accf34d793f1caf98,0,Fail
a8a7c23e1470eda069e8bbb59a84605d8a5302b4,0,Fail
c5164219c2ffcda4e8c3a360f5d3d6b3bf0a318e,0.06,Fail
e9eb9eeed0f4f888adbeeea457472472e1f2a8f7,0.08,Fail
efb2d8abe419f1ade13c396a848ed4873bbe8adc,0,Fail
f13cb55616a21598b6b2d0658e547393ceddb249,0,Fail
ef7881778ecdc12aaf8483824dc4208e6436c850,0,Fail
85eee75d8ecece265f87594da333efe569210005,0.28,Fail
a0b5da6291723389f85e1598a1b17f4e7e2d184e,0.35,Fail
13578ffff608b2a6ade59b10b3ccc5a111ed83d4,0.07,Fail
9ddc8568c9e9bcb0c3a51bccc12ceb0bc7ef6c2e,0,Fail
08140140f4ffd844f8d1f24203edf03e1c672f4b,0.04,Fail
a08c367fe72c66554ca6f3bdcef33b8667f70c76,0,Fail
1314e9cc3196b232e1b1bcd1410ebe389b165550,0.1,Fail
39a7fe05b1d4dd58da158734e7e4d899932de94e,0,Fail
4011b70ef8c1ea03bbd98c46a28e7014fe56e3ca,0,Fail
1bea4471cd02a289019095c850269cd375977438,0.01,Fail
a7c553ff2d128eac89c9d6e3bd971c21c50412c6,0,Fail
09427f979a0335336dbad9beb0799feb01b43acd,0,Fail
032f364a9df69dedcb2791f8161b671f77c47da9,0.01,Fail
6790083a78c661a337cfe11ebc6e6aa7ad08dd93,0,Fail
89402ed3eb3d62e7ca6d3a0e2c3d9eab00312f04,0,Fail
76cf3ebd613f02df85af37d4ffeade5583907d52,0.22,Fail
c0e7657f02a4cfe9054593a0869a19f50e7a7b43,0.01,Fail
576806c15fc6fb1f0bf34eb9dd59e888438c145d,0.01,Fail
5b499ef61a89d9e2a2ef55465ec0332475d33e11,0,Fail
e21d9e7426c22a8f891f9bf017a54b5ef6a2b7ed,0.03,Fail
3671d69285f7a55a3df6b3cd5aea8d063805d557,0.02,Fail
7dd6c09427d7c49a948a655c46312e71d83227d6,0,Fail
e0d9736441329b1a557a442cf6e004dd7fcd254e,0.01,Fail
bd46cfd5f983c29ae8108a9808f268d26bd9d92d,0,Fail
6cd4b08a951db688aa078ec933a1db2794a0e5e8,0.01,Fail
b3c5c30684e37ed255af5bf24df6009671088e33,0,Fail
cf9e53bd2d39c503d5d910f182243f2a9ddb7f8f,0,Fail
35cb5dc208d7eadad6676bb6f91d1f3a53d897f7,0,Fail
9de053de99e5ca489206e4aac3f7388af037b5a5,0,Fail
73b28182f0b06d20f73faa3c8336cc1b9aa37c0f,0,Fail
92adbe7d4457224a5ad94d0d4bafa30fbac10a88,0.02,Fail
2753701d38cc0ecd4f2bf3bd73ef5e4f2c625de9,0,Fail
50e9a233827d0415d5b894ed285c5860c89f08a8,0.07,Fail
da79fe6e9372a0ca19da904f630810e7c985cea6,0.02,Fail
3829d0426a81c133958be0b746d2df6ec15c0a09,0.01,Fail
3f1966e2ac181698e69259efdce840eccb99f351,0,Fail
9c4b750f9205fd1bf48beace38e888de258a1a23,0.06,Fail
718994bfce72e57a76b92350bc9404897e94b228,0.09,Fail
b57a389d24c61e365a1fe3e1f730716718cf61e5,0,Fail
d6cca9aa7ef5a22b82a2e80e2371807b11aff61f,0,Fail
343cb63f893a6c0896060e64782353ac5899171b,0,Fail
aca761e2887272228c18ee43082803f4b0dd4907,0.01,Fail
474a6625c0d80c23ca26036a17bbca5b93344785,0,Fail
0199b73983293f97d6e7e4394acd193c00d4a5b3,0,Fail
702016b498affe26c7714807cbe142cc5a957fa8,0,Fail
0ba2f172214a72aa75b9e5da341da04869840427,0,Fail
54156fca70c6f806cacf062d6a34e984f2c8d54a,0,Fail
30fac0f46762aa3f008f17a02e33012ae3f80608,0.13,Fail
d37b115b5f74ff33dd91d514fae66a6ef9593dae,0.03,Fail
261199f84f2008a9fb0c1931f37045085f88a538,0,Fail
ac6a4fd7457a8f7b3f3b08b03aeece332ae438ca,0,Fail
97f94c1267e9515e4550b13a29a55c76e6b7e524,0,Fail
fe351a26eeb50f28e9a77a4fc6e13e7b820ada66,0.06,Fail
123df81688b6bc0603b512ed7d949b37e5d94415,0,Fail
eab1ea9fb5be3d5b88494fafeb3da8869ffa7c4e,0,Fail
e9c375b5d1a6317fce4be416f90f47a1d01d94da,0,Fail
ba74154b672ed3ff69c2160d086e77e8685b92d6,0.09,Fail
ea7b46174993aaa8d5eb49d9efa9a488b3e566c1,0,Fail
be826145d634c78a51531e4fcdfa53783ac2904d,0.02,Fail
5e9b17bddb71cd4612f146cded85e36db28c9ed2,0.01,Fail
07e24767558b7cb7986544c8606b0cb9ad390a2d,0,Fail
7219b20dfc0235850ff2c839024a391369b9edf9,0.26,Fail
fa07dffac8f80cf84bf26d9e933564e47ca57efe,0.02,Fail
611700f42d6454ad1a878afd5da68acf2aba928c,0,Fail
944c88d9b70234c1ca875569a27ca541ed723185,0.03,Fail
57922d68d5b4fab98abee2fc6c4c0c0ae71b986a,0,Fail
4ebf96550988d50a8ae99f8202fdc79ec2bad996,0.43,Fail
07ef577aea6dcdaff6463cb41835cc391ed7fa8c,0,Fail
b1c4404e58127c036d0c469510714d93f0851116,0.08,Fail
8ccfa5fb3521cc9024cb2b50c346c42026280b52,0,Fail
8c44588d1b0d64e287665ca2f26a4767837cf7dc,0.07,Fail
e905fcc105dd604716672806f3b454c8eeb20ab9,0,Fail
30cffcc40e0eadb44f0c051be245eb88978c95d8,0,Fail
64be8e46a6814854b9ceb9800825c205e59aa280,0,Fail
f2b7b8ed13266fb1029d34f91930c0a920db6b51,0,Fail
2f782cb8fdba0ad358ce3fb42e612c76578fd967,0,Fail
0488f77fd81ace80b42069087e5c1d0619c9bf8e,0,Fail
922a3004a4a08c43f9098c03b0733dd0bf455daf,0.03,Fail
9485394f733641b7bb58563f2b4385899400227a,0,Fail
621bb3c583c908d8bf4d3f59864d4e0e0c8a0f6b,0.01,Fail
9947b108ce3eec4d747625bac9172e7478b6f5bd,0,Fail
67da839f68ded6b2fd36bd0e19620fc3c087cd15,0,Fail
151188be54044952139e63b8ee4c9ed15cd90b00,0,Fail
2318d133e0478756339d66be1cbd46af7fc4e72b,0,Fail
fdf59ae05ddbbf6425a916ffea4549e8b8ad8564,0.01,Fail
0880e2b88507cf5e0af460a82b42afd67f8c051b,0,Fail
89982a09c7d565d630ce8ed587ef8096529dbc36,0,Fail
e89adbd2322beb28bb8382dd2b50c9d56c53c9b5,0.14,Fail
921ece40c314f926e91994b16a04c82f73c03438,0,Fail
721754ef03e17e6240a7664eb54d92939878c3b2,0,Fail
2005f83cec3bbf4bd3162430c6de82d5afe6668f,0,Fail
abca64ac6c35dbda5c79044f5f2cec0aa9755eb2,0.03,Fail
51ea336eef603e0ab4ec484eaa9b6e7ca20945ac,0.02,Fail
e7c3f4f2e774d2bfc65e247c229af65d00fe1ab8,0,Fail
f24bcd9d0936263b80a4f0dde2072f38b09af8dd,0,Fail
c64da3b667587d7715cbf4d764b2263a8dd929d7,0,Fail
faf2168539ab4d2973288250e9bf411cb0ca731c,0.01,Fail
035a5828da0392e5f04d9bf2959cd624b59b6d3a,0,Fail
a06ffd8b2e43d5d83b7efbd37828caeeee3410e6,0.11,Fail
6a7a8ec400ff72bef0e044f956e9cda4bc24fb8c,0,Fail
64adbe3d903b30b3690073aae8e7a55f85ae341c,0,Fail
bbfe9ebab9d4e452950368d76546fa12e5c60b05,0,Fail
dfd92a00b40a9c3525eaa74950dfdd1b06f81286,0.07,Fail
49e2e2bb1203a549dd0745c9a99955e4a00dc511,0,Fail
10edc7d1988a4f70ab98551f6f1b50c0a3cd3abb,0,Fail
0082dcdc04cec901f28e20f61e0b2b1b7f3afed5,0,Fail
ea3e5b5a84fbac0c960e6e37438f5346cc5103cc,0,Fail
3e7412af7ddbe7b0bf8f95aada7bf4a17639de85,0,Fail
490ce08b0e3e612a92c0e09d44cc5149ed62ba18,0,Fail
0945e95d4ea80c13ee6d6108057c64dc17a26c02,0,Fail
08f6026c64d708dd77f87be1fbfcb9b73ff94000,0,Fail
e6a76370aaafe0266a2e8c8dbbd542651458073c,0.01,Fail
f2fb8752bcb748434d3610c246da5209c4a0eaf9,0.34,Fail
1a2cf39759b756d04d2c4793c9658ade7935f3b2,0.01,Fail
a10563c79228c925b74a007fc14656af4e6b948b,0.11,Fail
5e7e0d9927e62cc4897a20afd315fa9cfe9694fa,0.02,Fail
d149ee5a9fc6e8544867bc212653b6024741f70c,0.19,Fail
64ea7f02604f0986ebf4539b8e0697868dabdd98,0,Fail
a4c232daff3fdda86b959577655d9b317de5f9f0,0,Fail
53c4ec3d3c67a48608a46c884fb1e3631f745587,0,Fail
e7bb3486483982b5f74a456f68f59215c5f80622,0.08,Fail
0a11b90c092927722db985c8b323910920a7a2de,0.11,Fail
43a5c001f71a889d89d8300d5011b395ce5f6d13,0,Fail
4c6c92b25f2a7e747881bb83a6c5445bec21ad9a,0.03,Fail
2bdf2ff956b9b9a06ac3abdc9ad85cff7209475b,0,Fail
3252e3918ebfd7978a5a94c8a8fa6c0da20f036e,0.04,Fail
c7552920a2fd40d7d321d3f5b0f792ca34e58de9,0.03,Fail
69361e29a2f127d4874bc238eea20fb2601d66d1,0,Fail
72698490772c5dacf2adf6b917396b9d25bc8fc1,0,Fail
9474373b5cd785613d4a9c021996c2e82612aa07,0,Fail
204112c6c882fbe11cf38e0957ed9886739b3f7e,0,Fail
3dfdb1c547593c24344acf06de920943baeb981d,0.45,Fail
d141ad01b91c82e067dc950e028d87693a252777,0,Fail
04b3b7dd933b2c41953827fe55a6b404ec9596ca,0.09,Fail
1b0b6ba5ff8f531adbf70fbb24a96ba53aa4eaed,0.02,Fail
69f41b557cbaa7b1ca8e2d1920de8bfd05f171db,0,Fail
a5aa07070b06a7b733e9e091abee2f66658af3fa,0.01,Fail
90bb84f597bb9c631d740dd08e103f3be16ac558,0.11,Fail
1c4c82afff340aaffd0801d78322f388454c2b2d,0,Fail
8c3cff2ff74c024138e33348a08e0203ac31c5e9,0,Fail
3ec0a1c49622c8ea0ed4e6aaaa298e016eeb5482,0.14,Fail
5ab418651e8ad3f6ea75bd517c4d257a5457bbc5,0.02,Fail
1dd8ac3c4492508b287444d1ee8f6021e7ca861d,0,Fail
53ca3873c30c0c0ac3ee6dbd4862f74f5fc3cbed,0,Fail
d77144b04f02da8e5afedeab772569250f106f0c,0,Fail
620308a4e1834b8449981b986506ca8567c92ce5,0.01,Fail
6357874fec37b2d04205a70cf0278023b08ed59a,0.02,Fail
f928f799b6c75e6d34bdfdf306ae88f94725a313,0,Fail
839ba3d3aa9d30afb076e60eeed7aeb1d3873280,0,Fail
692dd419393d243531160b150f31b82023747ed5,0,Fail
ff2d80dfb31cdcb85846e847b95a2abe9c157931,0,Fail
88ba2fd3652d90251e5595335fd3d95883166b30,0.03,Fail
31efda5ee72908bae387e73164d84c0d361b387b,0.01,Fail
22c6565f4eb66591ede9f84448d0dd9f6a5c5e61,0,Fail
eb7b6d946a7eb470d0f00f859f1ed1fee62cd06b,0.03,Fail
cc7a789b2c6ca2e002fa3dff444d94d51fd872de,0,Fail
789ec7990dce95c017e1c3ab23c2d4c87ebf7d50,0,Fail
71472b337a043a5672564f303938a1d15a96d34c,0,Fail
fa53edbd927317a868f83f810337f2b181b8d561,0,Fail
06f330699aee072f05abe61edce4f4348b47054f,0,Fail
30688d41464856f6f8a378b7289947469d4bdb5d,0,Fail
f111b1dc4fe86035d522f15e2592fd09ee08acd0,0,Fail
8ce7a54934c8bdbf56d16f98d7d5a368d5acc848,0.02,Fail
52c748eca537e96ae7e96c4d4d2a871e69608c44,0,Fail
4f4c4dbc8db7a328b3b0c656aaa625347f91f212,0,Fail
5c8baa8889b42313b2ec625c57d90908b19549b7,0.06,Fail
0bd73a61c7739905b133365d191d37c7880abcff,0,Fail
ea6c54423efa583678e73ea0f424cfb55b55ac72,0.03,Fail
41b0be597fb1a547c2fdf5519a5301347eac7122,0,Fail
86a622d29ac2e62b1c571aed82ccfac6f465c54e,0,Fail
0bb2264734eabfb6f4f5ccc99e696891ad83efb9,0,Fail
c089b17953cb390b6470f5dac3f0804def6db90e,0,Fail
6d5ed2f07d6f96fa567817d3ec08891d93dda367,0,Fail
46b37308539a073b83283f69bc5dde1cce7d6981,0.11,Fail
d044d246c34cb3e82d5f838f5e44281e1dc5506f,0,Fail
c03a5e5db230aac5fad0d791526e0921f6f23411,0.01,Fail
eb0e9e0f728aebc29d5dffda6a425e3b8903fdca,0.06,Fail
7c494bffbee1ab6625983c585746c1a43e41d774,0,Fail
58dbb97e7fcf7338be8a1f83a0de0dc09280cfc4,0.05,Fail
6d2d1bd3559d4bb587c1ea67f07108b8aa81da0c,0,Fail
5a6c9e866ef0c101fc9a2fbfe31fda95230ba14a,0,Fail
6d7165799f58f85744ae35b3dcc4424bbfcb8697,0,Fail
87e4f2db01cd27f76d78fc2ce3e78e0affe67d8c,0,Fail
de12be077b40e453c59497bf8a127043ab32ed77,0.07,Fail
db56af30bcd0b726aa55bb2c3f5afde3dc5ab861,0,Fail
d9e432a95be481ffe50eedc26e267436c16d7abb,0,Fail
6527cd902e01c19f0bc49182734bc554c8d2d18d,0.1,Fail
e9f7aab716e35a44bde336ac130282b77dae7158,0,Fail
b9517c8edff109a33fdd41c53150d4ef0ca15d63,0.01,Fail
81889477c365139685480191cbf93efff21016f9,0,Fail
5c706b7f97f822bcecbeafafcd1c69a8c75884a1,0.01,Fail
fa600c3901b68d81062969c3755e76369c76a58b,0.06,Fail
b5a912181bbe7ac01925d187e26c1b10e483e2aa,0,Fail
6f742277eb94c8e2d0f3c0dc9f7cb54a9b02cc35,0,Fail
f7c4e67e4795410526deaca7ab53db633239851d,0,Fail
cb764ddbe813131174498e475bbcaca4f8a4c2e0,0,Fail
4e9877ed757a92017c91ce94f0af040654d4b8fd,0,Fail
787021edf0bd2659b5cc86e871b2f26dd9ce2219,0,Fail
2f6030aff2917b93037ed770af3096b4c2ffa08a,0,Fail
3883557d3ab0c4cf05087c14e776cfde422bdbee,0,Fail
dbac0daf6dc123c4ecb5c58223d44b9fc15692b6,0.12,Fail
603ad5854ee0adb92ef82c4ea3d44aa1d9e93c96,0,Fail
e500f8c2e332023716f36ae1e3d7579a3408848f,0.07,Fail
a34941d5bf1a684be1ddc4613a62853fc64ad6da,0,Fail
ea9f48b78a4b6b73a827d38c8783afc5b99d2e67,0,Fail
8fdea34bfb5d0ea09f9394cff167760e943b9fd4,0,Fail
5669093b481113e617909d53666d51ad4c05f70c,0,Fail
9bd127fef7e41e0ed581a94158ee7c2504b433fb,0,Fail
a219dda51e0660f8017ec23048c3c1594856183c,0,Fail
4374d4a50e376ffaed462b2e9a81686392835f2b,0,Fail
a8617615ac38b341fc05bd07187f7a0cc62383ff,0.07,Fail
94311fea4dfd422325fa16158aff660b89c65a20,0.02,Fail
908e94f6686193a890e14e2727d56ec5b6e0ead0,0,Fail
17adfde349f62b7c1d0137103ec796a71c21a515,0,Fail
3bc4a1000d97a96fa414ce45fbb6b0f5bbb14a86,0,Fail
f43bccbd4fb4b0c0fd185d6d4e64e3b7b19a7766,0,Fail
66c93f9e5e7dce38a30fad2d59870b1764c0dc57,0.02,Fail
4d586d3186d12ef03d29c1f3d81244eff146b8a2,0.32,Fail
9acb9f36d8a16985ec3218082ff675ce1b709253,0,Fail
bc4409051f570d0d2c835d3ab9d9f0c9782dc079,0,Fail
c781aca4c9040ff5d11a688d55a3a986b4aa6cae,0,Fail
9f80c4e7f69915e333b0d7e4e39850fac4d4d0ff,0,Fail
9fe8e0cce2f1cc1fc8ebda64ab355e5dd05d6bd8,0,Fail
674b3098bc35c902f8a8f4e7d50e9ccf79f1d747,0,Fail
81074db8480005735d75ff4878d69049c6e8d69d,0,Fail
aca799a03155f2cf79d33de010b44f9f7014d6da,0,Fail
878564456373e214e78d89ebe8842690ec16121b,0,Fail
937a1da7229c79b0c51023f24847aa4a87961313,0.01,Fail
1e8bd3803ae8eea6d34471b54ff5c83b469e9cf3,0.01,Fail
706ad33ead821a7a48bc303bd5d0fccd27c3be0d,0.01,Fail
04bee9a48a2b8c2e8816e98f796fd77010637ea9,0.2,Fail
af1ac6dc2654e64768af5598395ba28dc02c295a,0.25,Fail
8eec0c565be0aff9117dc338acec92b2e89b5939,0.06,Fail
3a37d6817bf8e887409d59eb1c2b8f24ae991c0a,0,Fail
dcfdf228f3011b1e09a1b852e4f53e15cb7f7baa,0,Fail
8cb9ffe0828e615c9578a7295093026bc9bf7479,0,Fail
fd320099ba623daf4662ace08073c9701a12db7c,0.11,Fail
b28eb89b95c7762e6dd43e798d66dc089a8b797c,0,Fail
d30a7b1f177f2eab0fdb57e14a942004c3bb04f8,0,Fail
49437727403b368df01d11273035779ae227a321,0,Fail
b815e31158e08d26b5165004b8bfacf7f5607e29,0,Fail
a57bcba018c3118dc93c4bdd7118a23ac271ec96,0,Fail
8ff1c978444c4a92e1ea9a27060204ee43d4086b,0.01,Fail
b28307ce01b1599814651dd6e043a857075a3dac,0.04,Fail
a35859a0b54b2b7647800a3f75e6d4697a0b8b64,0,Fail
0ac2e19f3964186214ab110b0d63758e38cd8f97,0,Fail
919f9f2cce78212ccadea5ea5854ab29cafb4294,0,Fail
1cbcda220083e31dc5f380f521df6324cc2ae531,0.11,Fail
3df8b993ed66bb6f7d775f322ab58c4dfc30d873,0.08,Fail
8f3e81c72d4cf1202a2e211cb2b4eea63054a8f5,0,Fail
97d347900f8d8e5fa1357c76d5cb415a30ce6211,0.08,Fail
58df735674be5a28737b5377d1156688dbd541be,0,Fail
24edeba2fb4b517a6ca0feda1ec9a0c95cbdb361,0.14,Fail
438518395074d949517042272b3b41a4d96c736e,0,Fail
988d57bb208c2bc4359d4562e9348762d37169e5,0.02,Fail
f209a04beb0ffb437ba59381787d4fc7af60db0b,0,Fail
41053a76dbd4e2bdd1d1397a3bc26b55f92663ee,0.28,Fail
4629d607208b07876d23bd71e887e646c2bf676f,0.11,Fail
bb200056f70df3e295d60c4ebfebcf15ef5d498b,0,Fail
eaa1b6eeb3171f1a92e490fe4acc1df528eb47da,0.13,Fail
b280cd8aeb02abdbed244197d4f85a0c03802b56,0,Fail
8b6d6357ae55ad0284a801c988612e01be62ca55,0,Fail
73ae78462f6f1c57542b68501b8c70f33cce8795,0,Fail
7cfbbeaff7a20c49772435f010015257244983e8,0,Fail
14d65fa4d1523163f690bba00b9d9979787c8e74,0.06,Fail
fe697c34b46243bdd51a1eb32e9126e7050b83df,0,Fail
8b39742ad7f3370a575a908b477e480071991f69,0,Fail
0845da0b33b6284c34efdaffe9d716fdf63d4c80,0,Fail
7868696b568e63186827fbc4c68e1494f3314281,0,Fail
e2f40b5e9bf12c35d5dd63044fffba67925434c5,0.02,Fail
1c91598790d010da4bc70d7682b925a58b8fd924,0.24,Fail
156fe28e4e2069ba4fdd909555c17a880ea49178,0.03,Fail
27e04eae5780636b9574371f74ff7ecf196161c7,0,Fail
14506f978fa5117da7b8bd326a6bf18f5c86a116,0,Fail
83a09b9d25c6fbaea40cfd99a901911c506a78b0,0,Fail
b55f5b9f62a4fafe57ce2b018a181d1d9d50cebe,0,Fail
edbf1be532d7ab43382703a149328cbc8dc4bd66,0.01,Fail
5317a1994b6978321e5f11b1f3565274cc38995a,0,Fail
257ba5cf08276546ce2e00b7386000b0456ce772,0,Fail
ae6f5b3f7fe680c99ecb29076fce332421231b9d,0,Fail
437f137f73e7b019ecddb9625f8ab483ea7dbba2,0,Fail
dda4ff8dae6e02c009a5493d249d37b8d6a9dc5a,0.04,Fail
2c43cab2c14e877402bd4cc6cec36a9146e1dc8a,0,Fail
6472dd642669d5f81bbd6a2a98d5bcfbeb46e058,0,Fail
5c09cfda92e710c9bc1068ceca535d7d9f2d9fd1,0.09,Fail
be3b51c8b42dc4defc298b9ed552caa8837203f5,0,Fail
2ebab5a919699423e9b9d3b48bd428aafb991ffe,0,Fail
af0fcdf4366ae0f0010ab80e58cd4e8f73ba284a,0,Fail
897e39157c5ea1d06230c643784a209ad1ccfa70,0,Fail
5ec8ef4258e085a435e951bfaa8b6e8d0a98385a,0,Fail
cb4d5d5353fe389c64775202244090f9fac86df0,0,Fail
b075c92cef63755347f186f5497e55c10846de63,0,Fail
1abf6b35d5ea5ffe51cf0b78a3674aa386631f1b,0,Fail
35bb5dfeb2beb10437ed554775f965ff70fe2696,0.07,Fail
151963e6779c4cc6513bfdd1734284f86fc5d030,0,Fail
b13d2423d300ac03ba449959ae25ddc4b78ae641,0,Fail
9623dca7a033b342743c6cef22ce8435ee9bc5e5,0,Fail
568dc877a102d44d08366116982aec36a4a5e267,0,Fail
154b09b9452f378d4d68b453355a16073732c2cf,0,Fail
941c7d46e369cf5e657ef2c51cc8101b22a7f773,0.02,Fail
edbebe957abd9510878ca8a97e0f6ae946793988,0,Fail
3a5a830603ab4445a6297090842ed9e37883ad5a,0,Fail
7137171d61fbec88cba6bbbd4e874afbaba2f3b1,0,Fail
da506b39281cfc972f614c48fde34540601a1b04,0,Fail
0b881aa1925a294ae1417faf1312e32742e51342,0,Fail
b2c8c322ceb1ef210b1b441bae21de82885fbe37,0,Fail
add06b677f9b8fd0e8528882b16c3f9ec0e1a634,0.02,Fail
b5f7dd7ac51134876ce5daceb363b92adb6d9183,0,Fail
ad8f03dbfef03e27e86df9fd4352b99304b23de4,0,Fail
370fbc16add9f8d542bf6d784414c4ae686bc9fa,0,Fail
f20d16a2d70e2494647bf29cdc1bcb48eba32199,0,Fail
0125b430e74788b47304df418c0998fee4c20212,0,Fail
dc2564dc6475f3cc4a14487f4e30d902f19a31be,0,Fail
7e6a4c80092e9bdcb17121ee2c6bafd92913d196,0.17,Fail
b8991d49467f3ff5711c777a07d4d69c0baea954,0,Fail
94740c8c93eabcf320aff92885d2d071ab61e373,0,Fail
e43b8b2eac202092aae9c4a329bbd71d1a5b0de2,0,Fail
9180f0fd0738b721b33a617f442f3404f71db7fd,0,Fail
