anon_screen_name,resource_display_name,module_id,activity_grade_id,first_submit,last_submit,module_type,Module,Week ,Act,Finalgrade,FinalScore
ef4f42fa320c2b01f6dfc04a4929e744a3d23e5b,Quiz: Transfers,i4x://HumanitiesSciences/Econ-1/problem/1b88aa364c1940eeba1dfadec0168a68,46899942,25/04/2015 22:44,25/04/2015 22:44,problem,Key Economic Policy Issues,Week-4,P-28 ,0.02,Fail
ef4f42fa320c2b01f6dfc04a4929e744a3d23e5b,Dropdown,i4x://HumanitiesSciences/Econ-1/problem/8e861a7ccdc74d51941ccb47ed4ecdf6,46899941,25/04/2015 22:44,25/04/2015 22:44,problem,Key Economic Policy Issues,Week-4,P-29 ,0.02,Fail
ef4f42fa320c2b01f6dfc04a4929e744a3d23e5b,Quiz: The Demand and Supply of Capital Including Housing,i4x://HumanitiesSciences/Econ-1/problem/f59ca08367a04802ac79afe3c8669619,46899947,25/04/2015 22:44,25/04/2015 22:44,problem,Financial and Capital Markets,Week-5,P-33 ,0.02,Fail
ef4f42fa320c2b01f6dfc04a4929e744a3d23e5b,Quiz: Financial Market Risk II,i4x://HumanitiesSciences/Econ-1/problem/6e516acbbd604ad990fd91d44efb8d9f,46899948,25/04/2015 22:44,25/04/2015 22:44,problem,Financial and Capital Markets,Week-5,P-36 ,0.02,Fail
ef4f42fa320c2b01f6dfc04a4929e744a3d23e5b,Quiz: Financial Market Risk I,i4x://HumanitiesSciences/Econ-1/problem/784e88b4af364b72b405cae6ec747958,46899949,25/04/2015 22:44,25/04/2015 22:44,problem,Financial and Capital Markets,Week-5,P-35 ,0.02,Fail
ef4f42fa320c2b01f6dfc04a4929e744a3d23e5b,Quiz: Bond Markets and the Price of Bonds,i4x://HumanitiesSciences/Econ-1/problem/0f56ae93ece648e69b6f4cd0871a57cc,46899950,25/04/2015 22:44,25/04/2015 22:44,problem,Financial and Capital Markets,Week-5,P-34 ,0.02,Fail
ef4f42fa320c2b01f6dfc04a4929e744a3d23e5b,Quiz: Using the Spending Allocation Model,i4x://HumanitiesSciences/Econ-1/problem/85ab877f6d204350a306e4ae29d3c7ad,46899956,25/04/2015 22:44,25/04/2015 22:44,problem,Long Run Macroeconomics,Week-6,P-43,0.02,Fail
ef4f42fa320c2b01f6dfc04a4929e744a3d23e5b,Quiz: Productivity and Economic Growth,i4x://HumanitiesSciences/Econ-1/problem/e0772aca42c84c77beff73cb04880dae,46899960,25/04/2015 22:44,25/04/2015 22:44,problem,Long Run Macroeconomics,Week-6,P-45 ,0.02,Fail
ef4f42fa320c2b01f6dfc04a4929e744a3d23e5b,Quiz: Productivity and Economic Growth,i4x://HumanitiesSciences/Econ-1/problem/e0772aca42c84c77beff73cb04880dae,46899960,25/04/2015 22:44,25/04/2015 22:44,problem,Long Run Macroeconomics,Week-6,P-48 ,0.02,Fail
ef4f42fa320c2b01f6dfc04a4929e744a3d23e5b,Quiz: The Fed and the Money Supply,i4x://HumanitiesSciences/Econ-1/problem/783d63e79de841d2a0fa7c6bace78504,46899961,25/04/2015 22:44,25/04/2015 22:44,problem,Long Run Macroeconomics,Week-6,P-51 ,0.02,Fail
ef4f42fa320c2b01f6dfc04a4929e744a3d23e5b,Quiz: Money and Inflation,i4x://HumanitiesSciences/Econ-1/problem/05d6ee2d583248e4b8862b031b180eb5,46899962,25/04/2015 22:44,25/04/2015 22:44,problem,Long Run Macroeconomics,Week-6,P-50 ,0.02,Fail
ef4f42fa320c2b01f6dfc04a4929e744a3d23e5b,Quiz: Nature of Economic Fluctuations,i4x://HumanitiesSciences/Econ-1/problem/49af586cfd224e248f8d4acca4a785e2,46899964,25/04/2015 22:44,25/04/2015 22:44,problem,Short Run Macro,Week-7,P-52 ,0.02,Fail
ef4f42fa320c2b01f6dfc04a4929e744a3d23e5b,Quiz: The Economic Fluctuations Model III,i4x://HumanitiesSciences/Econ-1/problem/cb9acfc8a9b5411eb31afa63d92efb79,46899965,25/04/2015 22:44,25/04/2015 22:44,problem,Short Run Macro,Week-7,P-56,0.02,Fail
ef4f42fa320c2b01f6dfc04a4929e744a3d23e5b,Quiz: The Economic Fluctuations Model I,i4x://HumanitiesSciences/Econ-1/problem/7f53ff325e5c4dce9a06f166ae47008c,46899967,25/04/2015 22:44,25/04/2015 22:44,problem,Short Run Macro,Week-7,P-54 ,0.02,Fail
ef4f42fa320c2b01f6dfc04a4929e744a3d23e5b,Multiple Choice,i4x://HumanitiesSciences/Econ-1/problem/ce9218a56f784628b1e0672a7599a4da,46899970,25/04/2015 22:44,25/04/2015 22:44,problem,Macro Policy Issues,Week-8,P-66 ,0.02,Fail
ef4f42fa320c2b01f6dfc04a4929e744a3d23e5b,Multiple Choice,i4x://HumanitiesSciences/Econ-1/problem/65809637f78245d0aa17e0943899e2f9,46899973,25/04/2015 22:44,25/04/2015 22:44,problem,Macro Policy Issues,Week-8,P-66 ,0.02,Fail
ef4f42fa320c2b01f6dfc04a4929e744a3d23e5b,Multiple Choice,i4x://HumanitiesSciences/Econ-1/problem/6fb9e089018044b7a3c70c7cac82f471,46899974,25/04/2015 22:44,25/04/2015 22:44,problem,Macro Policy Issues,Week-8,P-66 ,0.02,Fail
ef4f42fa320c2b01f6dfc04a4929e744a3d23e5b,Multiple Choice,i4x://HumanitiesSciences/Econ-1/problem/02f700b976b34221a5c61472c111cff0,46899975,25/04/2015 22:44,25/04/2015 22:44,problem,Macro Policy Issues,Week-8,P-66 ,0.02,Fail
ef4f42fa320c2b01f6dfc04a4929e744a3d23e5b,Multiple Choice,i4x://HumanitiesSciences/Econ-1/problem/49d16b57118b4280b499c49884d88110,46899976,25/04/2015 22:44,25/04/2015 22:44,problem,Macro Policy Issues,Week-8,P-66 ,0.02,Fail
ef4f42fa320c2b01f6dfc04a4929e744a3d23e5b,Multiple Choice,i4x://HumanitiesSciences/Econ-1/problem/79e53493197a4a3d9623c58bd0d28da2,46899977,25/04/2015 22:44,25/04/2015 22:44,problem,Macro Policy Issues,Week-8,P-66 ,0.02,Fail
ef4f42fa320c2b01f6dfc04a4929e744a3d23e5b,Multiple Choice,i4x://HumanitiesSciences/Econ-1/problem/edc2eeead36942f3bf69090562fcf656,46899978,25/04/2015 22:44,25/04/2015 22:44,problem,Macro Policy Issues,Week-8,P-66 ,0.02,Fail
ef4f42fa320c2b01f6dfc04a4929e744a3d23e5b,Multiple Choice,i4x://HumanitiesSciences/Econ-1/problem/cda6ac376eaf4bdc8735d69b66586870,46899979,25/04/2015 22:44,25/04/2015 22:44,problem,Macro Policy Issues,Week-8,P-66 ,0.02,Fail
ef4f42fa320c2b01f6dfc04a4929e744a3d23e5b,Quiz: International Trade Policy,i4x://HumanitiesSciences/Econ-1/problem/a047e37b24f74a01945781d05e470044,46899980,25/04/2015 22:44,25/04/2015 22:44,problem,International Economic Issues,Week-8,P-70 ,0.02,Fail
ef4f42fa320c2b01f6dfc04a4929e744a3d23e5b,Quiz: Tariffs and Quotas,i4x://HumanitiesSciences/Econ-1/problem/a4988d22db914f6b8b1359b906e7b397,46899981,25/04/2015 22:44,25/04/2015 22:44,problem,International Economic Issues,Week-8,P-69 ,0.02,Fail
af2b0290eb8c9a06bdb67c6711eae3727cb5b5c9,Quiz: Price and Elasticity,i4x://HumanitiesSciences/Econ-1/problem/c276c9596689467195f161e7e6ad91c2,47216125,1/05/2015 4:20,1/05/2015 4:20,problem,The Basic Core of Economics,Week-1,P-7 ,0,Fail
af2b0290eb8c9a06bdb67c6711eae3727cb5b5c9,Quiz: Monopolistic Competition,i4x://HumanitiesSciences/Econ-1/problem/595a204050544e69a41f90296e540686,47216139,1/05/2015 4:20,1/05/2015 4:20,problem,Deviations from Competition,Week-3,P-20,0,Fail
af2b0290eb8c9a06bdb67c6711eae3727cb5b5c9,Quiz: Supply and Demand,i4x://HumanitiesSciences/Econ-1/problem/ede36873578c4e99a7a2d7568e4e1374,47216123,1/05/2015 4:20,1/05/2015 4:20,problem,The Basic Core of Economics,Week-1,P-5 ,0,Fail
af2b0290eb8c9a06bdb67c6711eae3727cb5b5c9,Quiz: Are Competitive Markets Efficient?,i4x://HumanitiesSciences/Econ-1/problem/512c30e072234487bf280f68be30685b,47216130,1/05/2015 4:20,1/05/2015 4:20,problem,The Competitive Equilibrium Model,Week-2,P-13 ,0,Fail
af2b0290eb8c9a06bdb67c6711eae3727cb5b5c9,Quiz: The Central Idea,i4x://HumanitiesSciences/Econ-1/problem/a00df886c61d4a9bb44e3a506f661838,47216118,1/05/2015 4:20,1/05/2015 4:20,problem,The Basic Core of Economics,Week-1,P-2,0,Fail
af2b0290eb8c9a06bdb67c6711eae3727cb5b5c9,Quiz: Welcome to the Principles of Economics,i4x://HumanitiesSciences/Econ-1/problem/825551be42d54bfb8e9bf4dad0398d19,47216119,1/05/2015 4:20,1/05/2015 4:20,problem,The Basic Core of Economics,Week-1,P-1 ,0,Fail
af2b0290eb8c9a06bdb67c6711eae3727cb5b5c9,Quiz: Observing and Explaining the Economy,i4x://HumanitiesSciences/Econ-1/problem/8a0a54db75a74eb0907ca1f9ca7050f6,47216120,1/05/2015 4:20,1/05/2015 4:20,problem,The Basic Core of Economics,Week-1,P-4,0,Fail
af2b0290eb8c9a06bdb67c6711eae3727cb5b5c9,Quiz: Production Possibilities and Economic Growth,i4x://HumanitiesSciences/Econ-1/problem/be25ebd75de9488fa0a39d51b267ec47,47216117,1/05/2015 4:20,1/05/2015 4:20,problem,The Basic Core of Economics,Week-1,P-3 ,0,Fail
af2b0290eb8c9a06bdb67c6711eae3727cb5b5c9,Quiz: Price Ceilings and Floors,i4x://HumanitiesSciences/Econ-1/problem/e2e27a85b7b84ad8bfac5945dd337edf,47216124,1/05/2015 4:20,1/05/2015 4:20,problem,The Basic Core of Economics,Week-1,P-8 ,0,Fail
af2b0290eb8c9a06bdb67c6711eae3727cb5b5c9,Quiz: Derivation of the Demand Curve,i4x://HumanitiesSciences/Econ-1/problem/ecf5450bd8624179a0ea947bfb5dd5ba,47216127,1/05/2015 4:20,1/05/2015 4:20,problem,The Competitive Equilibrium Model,Week-2,P-9,0,Fail
af2b0290eb8c9a06bdb67c6711eae3727cb5b5c9,Quiz: Marginal Benefit and Consumer Surplus,i4x://HumanitiesSciences/Econ-1/problem/7a3923ff162540e387e4ab4d9858a6ab,47216126,1/05/2015 4:20,1/05/2015 4:20,problem,The Competitive Equilibrium Model,Week-2,P-10,0,Fail
af2b0290eb8c9a06bdb67c6711eae3727cb5b5c9,Quiz: Marginal Product of Labor and Marginal Costs,i4x://HumanitiesSciences/Econ-1/problem/1344306f05e04b1e87b8aef76281f4a4,47216128,1/05/2015 4:20,1/05/2015 4:20,problem,The Competitive Equilibrium Model,Week-2,P-12,0,Fail
af2b0290eb8c9a06bdb67c6711eae3727cb5b5c9,Quiz: The Rise and Fall of Industries,i4x://HumanitiesSciences/Econ-1/problem/e52ef2d4d7a049538003ba0a3dfd5a9c,47216134,1/05/2015 4:20,1/05/2015 4:20,problem,Firms and Industries Changing Over Time,Week-2,P-17 ,0,Fail
af2b0290eb8c9a06bdb67c6711eae3727cb5b5c9,Quiz on 10A,i4x://HumanitiesSciences/Econ-1/problem/d5bfed1c06c8437ca19a85de09dd60c3,47216137,1/05/2015 4:20,1/05/2015 4:20,problem,Deviations from Competition,Week-3,P-18 ,0,Fail
af2b0290eb8c9a06bdb67c6711eae3727cb5b5c9,Quiz: Oligopoly,i4x://HumanitiesSciences/Econ-1/problem/670af55aa360406fbd040edfcfd0e00e,47216138,1/05/2015 4:20,1/05/2015 4:20,problem,Deviations from Competition,Week-3,P-21 ,0,Fail
af2b0290eb8c9a06bdb67c6711eae3727cb5b5c9,Quiz: Economic Regulation,i4x://HumanitiesSciences/Econ-1/problem/3cde2dbfbb8c42e3b54d1445df81bc05,47216141,1/05/2015 4:20,1/05/2015 4:20,problem,Deviations from Competition,Week-3,P-22 ,0,Fail
af2b0290eb8c9a06bdb67c6711eae3727cb5b5c9,Quiz: Antitrust Policy,i4x://HumanitiesSciences/Econ-1/problem/9624e55bfdde401081c2bbd507388f12,47216140,1/05/2015 4:20,1/05/2015 4:20,problem,Deviations from Competition,Week-3,P-23 ,0,Fail
af2b0290eb8c9a06bdb67c6711eae3727cb5b5c9,Quiz: Preview of Macroeconomics II,i4x://HumanitiesSciences/Econ-1/problem/5c6aceb3bddd4ee4b37b1aa3499ee3f1,47216157,1/05/2015 4:20,1/05/2015 4:20,problem,Macro Facts and Measures,Week-5,P-38 ,0,Fail
af2b0290eb8c9a06bdb67c6711eae3727cb5b5c9,Quiz: 4 Key Macro Variables,i4x://HumanitiesSciences/Econ-1/problem/ebf2e63c59e74e91aeed78332414a6f3,47216156,1/05/2015 4:20,1/05/2015 4:20,problem,Macro Facts and Measures,Week-5,P-39,0,Fail
af2b0290eb8c9a06bdb67c6711eae3727cb5b5c9,Quiz: The Spending Allocation Model,i4x://HumanitiesSciences/Econ-1/problem/0544ffdbed7b41b5ae69fd3232b12d9f,47216163,1/05/2015 4:20,1/05/2015 4:20,problem,Long Run Macroeconomics,Week-6,P-42 ,0,Fail
af2b0290eb8c9a06bdb67c6711eae3727cb5b5c9,Quiz: Tax Policy,i4x://HumanitiesSciences/Econ-1/problem/8f575e7f7923439fa8a769f11b8df47b,47216148,1/05/2015 4:20,1/05/2015 4:20,problem,Key Economic Policy Issues,Week-4,P-27,0,Fail
af2b0290eb8c9a06bdb67c6711eae3727cb5b5c9,Quiz: Transfers,i4x://HumanitiesSciences/Econ-1/problem/1b88aa364c1940eeba1dfadec0168a68,47216147,1/05/2015 4:20,1/05/2015 4:20,problem,Key Economic Policy Issues,Week-4,P-28 ,0,Fail
af2b0290eb8c9a06bdb67c6711eae3727cb5b5c9,Dropdown,i4x://HumanitiesSciences/Econ-1/problem/8e861a7ccdc74d51941ccb47ed4ecdf6,47216146,1/05/2015 4:20,1/05/2015 4:20,problem,Key Economic Policy Issues,Week-4,P-29 ,0,Fail
af2b0290eb8c9a06bdb67c6711eae3727cb5b5c9,Quiz: The Demand and Supply of Capital Including Housing,i4x://HumanitiesSciences/Econ-1/problem/f59ca08367a04802ac79afe3c8669619,47216152,1/05/2015 4:20,1/05/2015 4:20,problem,Financial and Capital Markets,Week-5,P-33 ,0,Fail
af2b0290eb8c9a06bdb67c6711eae3727cb5b5c9,Quiz: Financial Market Risk II,i4x://HumanitiesSciences/Econ-1/problem/6e516acbbd604ad990fd91d44efb8d9f,47216153,1/05/2015 4:20,1/05/2015 4:20,problem,Financial and Capital Markets,Week-5,P-36 ,0,Fail
af2b0290eb8c9a06bdb67c6711eae3727cb5b5c9,Quiz: Financial Market Risk I,i4x://HumanitiesSciences/Econ-1/problem/784e88b4af364b72b405cae6ec747958,47216154,1/05/2015 4:20,1/05/2015 4:20,problem,Financial and Capital Markets,Week-5,P-35 ,0,Fail
af2b0290eb8c9a06bdb67c6711eae3727cb5b5c9,Quiz: Bond Markets and the Price of Bonds,i4x://HumanitiesSciences/Econ-1/problem/0f56ae93ece648e69b6f4cd0871a57cc,47216155,1/05/2015 4:20,1/05/2015 4:20,problem,Financial and Capital Markets,Week-5,P-34 ,0,Fail
af2b0290eb8c9a06bdb67c6711eae3727cb5b5c9,Quiz: Using the Spending Allocation Model,i4x://HumanitiesSciences/Econ-1/problem/85ab877f6d204350a306e4ae29d3c7ad,47216162,1/05/2015 4:20,1/05/2015 4:20,problem,Long Run Macroeconomics,Week-6,P-43,0,Fail
af2b0290eb8c9a06bdb67c6711eae3727cb5b5c9,Quiz: Productivity and Economic Growth,i4x://HumanitiesSciences/Econ-1/problem/e0772aca42c84c77beff73cb04880dae,47216166,1/05/2015 4:20,1/05/2015 4:20,problem,Long Run Macroeconomics,Week-6,P-45 ,0,Fail
af2b0290eb8c9a06bdb67c6711eae3727cb5b5c9,Quiz: Productivity and Economic Growth,i4x://HumanitiesSciences/Econ-1/problem/e0772aca42c84c77beff73cb04880dae,47216166,1/05/2015 4:20,1/05/2015 4:20,problem,Long Run Macroeconomics,Week-6,P-48 ,0,Fail
af2b0290eb8c9a06bdb67c6711eae3727cb5b5c9,Quiz: The Fed and the Money Supply,i4x://HumanitiesSciences/Econ-1/problem/783d63e79de841d2a0fa7c6bace78504,47216167,1/05/2015 4:20,1/05/2015 4:20,problem,Long Run Macroeconomics,Week-6,P-51 ,0,Fail
af2b0290eb8c9a06bdb67c6711eae3727cb5b5c9,Quiz: Money and Inflation,i4x://HumanitiesSciences/Econ-1/problem/05d6ee2d583248e4b8862b031b180eb5,47216168,1/05/2015 4:20,1/05/2015 4:20,problem,Long Run Macroeconomics,Week-6,P-50 ,0,Fail
af2b0290eb8c9a06bdb67c6711eae3727cb5b5c9,Quiz: Nature of Economic Fluctuations,i4x://HumanitiesSciences/Econ-1/problem/49af586cfd224e248f8d4acca4a785e2,47216170,1/05/2015 4:20,1/05/2015 4:20,problem,Short Run Macro,Week-7,P-52 ,0,Fail
af2b0290eb8c9a06bdb67c6711eae3727cb5b5c9,Quiz: The Economic Fluctuations Model III,i4x://HumanitiesSciences/Econ-1/problem/cb9acfc8a9b5411eb31afa63d92efb79,47216171,1/05/2015 4:20,1/05/2015 4:20,problem,Short Run Macro,Week-7,P-56,0,Fail
af2b0290eb8c9a06bdb67c6711eae3727cb5b5c9,Quiz: The Economic Fluctuations Model I,i4x://HumanitiesSciences/Econ-1/problem/7f53ff325e5c4dce9a06f166ae47008c,47216173,1/05/2015 4:20,1/05/2015 4:20,problem,Short Run Macro,Week-7,P-54 ,0,Fail
af2b0290eb8c9a06bdb67c6711eae3727cb5b5c9,Multiple Choice,i4x://HumanitiesSciences/Econ-1/problem/ce9218a56f784628b1e0672a7599a4da,47216176,1/05/2015 4:20,1/05/2015 4:20,problem,Macro Policy Issues,Week-8,P-66 ,0,Fail
af2b0290eb8c9a06bdb67c6711eae3727cb5b5c9,Multiple Choice,i4x://HumanitiesSciences/Econ-1/problem/65809637f78245d0aa17e0943899e2f9,47216179,1/05/2015 4:20,1/05/2015 4:20,problem,Macro Policy Issues,Week-8,P-66 ,0,Fail
af2b0290eb8c9a06bdb67c6711eae3727cb5b5c9,Multiple Choice,i4x://HumanitiesSciences/Econ-1/problem/6fb9e089018044b7a3c70c7cac82f471,47216180,1/05/2015 4:20,1/05/2015 4:20,problem,Macro Policy Issues,Week-8,P-66 ,0,Fail
af2b0290eb8c9a06bdb67c6711eae3727cb5b5c9,Multiple Choice,i4x://HumanitiesSciences/Econ-1/problem/02f700b976b34221a5c61472c111cff0,47216181,1/05/2015 4:20,1/05/2015 4:20,problem,Macro Policy Issues,Week-8,P-66 ,0,Fail
af2b0290eb8c9a06bdb67c6711eae3727cb5b5c9,Multiple Choice,i4x://HumanitiesSciences/Econ-1/problem/49d16b57118b4280b499c49884d88110,47216182,1/05/2015 4:20,1/05/2015 4:20,problem,Macro Policy Issues,Week-8,P-66 ,0,Fail
af2b0290eb8c9a06bdb67c6711eae3727cb5b5c9,Multiple Choice,i4x://HumanitiesSciences/Econ-1/problem/79e53493197a4a3d9623c58bd0d28da2,47216183,1/05/2015 4:20,1/05/2015 4:20,problem,Macro Policy Issues,Week-8,P-66 ,0,Fail
af2b0290eb8c9a06bdb67c6711eae3727cb5b5c9,Multiple Choice,i4x://HumanitiesSciences/Econ-1/problem/edc2eeead36942f3bf69090562fcf656,47216184,1/05/2015 4:20,1/05/2015 4:20,problem,Macro Policy Issues,Week-8,P-66 ,0,Fail
af2b0290eb8c9a06bdb67c6711eae3727cb5b5c9,Multiple Choice,i4x://HumanitiesSciences/Econ-1/problem/cda6ac376eaf4bdc8735d69b66586870,47216185,1/05/2015 4:20,1/05/2015 4:20,problem,Macro Policy Issues,Week-8,P-66 ,0,Fail
af2b0290eb8c9a06bdb67c6711eae3727cb5b5c9,Quiz: International Trade Policy,i4x://HumanitiesSciences/Econ-1/problem/a047e37b24f74a01945781d05e470044,47216186,1/05/2015 4:20,1/05/2015 4:20,problem,International Economic Issues,Week-8,P-70 ,0,Fail
af2b0290eb8c9a06bdb67c6711eae3727cb5b5c9,Quiz: Tariffs and Quotas,i4x://HumanitiesSciences/Econ-1/problem/a4988d22db914f6b8b1359b906e7b397,47216187,1/05/2015 4:20,1/05/2015 4:20,problem,International Economic Issues,Week-8,P-69 ,0,Fail
53bd309b77b74d478f4b4173c4f56f9bf45c05f1,Quiz: Price and Elasticity,i4x://HumanitiesSciences/Econ-1/problem/c276c9596689467195f161e7e6ad91c2,47451241,3/05/2015 2:53,3/05/2015 2:53,problem,The Basic Core of Economics,Week-1,P-7 ,0,Fail
53bd309b77b74d478f4b4173c4f56f9bf45c05f1,Quiz: Monopolistic Competition,i4x://HumanitiesSciences/Econ-1/problem/595a204050544e69a41f90296e540686,47451255,3/05/2015 2:53,3/05/2015 2:53,problem,Deviations from Competition,Week-3,P-20,0,Fail
53bd309b77b74d478f4b4173c4f56f9bf45c05f1,Quiz: Supply and Demand,i4x://HumanitiesSciences/Econ-1/problem/ede36873578c4e99a7a2d7568e4e1374,47451239,3/05/2015 2:53,3/05/2015 2:53,problem,The Basic Core of Economics,Week-1,P-5 ,0,Fail
53bd309b77b74d478f4b4173c4f56f9bf45c05f1,Lecture: Welcome to the Principles of Economics,i4x://HumanitiesSciences/Econ-1/video/b56b71690dac4cba8f719fceb5808a33,26936998,3/09/2014 3:38,8/05/2015 14:54,video,The Basic Core of Economics,Week-1,L1,0,Fail
53bd309b77b74d478f4b4173c4f56f9bf45c05f1,Quiz: Are Competitive Markets Efficient?,i4x://HumanitiesSciences/Econ-1/problem/512c30e072234487bf280f68be30685b,47451246,3/05/2015 2:53,3/05/2015 2:53,problem,The Competitive Equilibrium Model,Week-2,P-13 ,0,Fail
53bd309b77b74d478f4b4173c4f56f9bf45c05f1,Quiz: Price Ceilings and Floors,i4x://HumanitiesSciences/Econ-1/problem/e2e27a85b7b84ad8bfac5945dd337edf,47451240,3/05/2015 2:53,3/05/2015 2:53,problem,The Basic Core of Economics,Week-1,P-8 ,0,Fail
53bd309b77b74d478f4b4173c4f56f9bf45c05f1,Quiz: Derivation of the Demand Curve,i4x://HumanitiesSciences/Econ-1/problem/ecf5450bd8624179a0ea947bfb5dd5ba,47451243,3/05/2015 2:53,3/05/2015 2:53,problem,The Competitive Equilibrium Model,Week-2,P-9,0,Fail
53bd309b77b74d478f4b4173c4f56f9bf45c05f1,Quiz: Marginal Benefit and Consumer Surplus,i4x://HumanitiesSciences/Econ-1/problem/7a3923ff162540e387e4ab4d9858a6ab,47451242,3/05/2015 2:53,3/05/2015 2:53,problem,The Competitive Equilibrium Model,Week-2,P-10,0,Fail
53bd309b77b74d478f4b4173c4f56f9bf45c05f1,Quiz: Marginal Product of Labor and Marginal Costs,i4x://HumanitiesSciences/Econ-1/problem/1344306f05e04b1e87b8aef76281f4a4,47451244,3/05/2015 2:53,3/05/2015 2:53,problem,The Competitive Equilibrium Model,Week-2,P-12,0,Fail
53bd309b77b74d478f4b4173c4f56f9bf45c05f1,Quiz: The Rise and Fall of Industries,i4x://HumanitiesSciences/Econ-1/problem/e52ef2d4d7a049538003ba0a3dfd5a9c,47451250,3/05/2015 2:53,3/05/2015 2:53,problem,Firms and Industries Changing Over Time,Week-2,P-17 ,0,Fail
53bd309b77b74d478f4b4173c4f56f9bf45c05f1,Quiz on 10A,i4x://HumanitiesSciences/Econ-1/problem/d5bfed1c06c8437ca19a85de09dd60c3,47451253,3/05/2015 2:53,3/05/2015 2:53,problem,Deviations from Competition,Week-3,P-18 ,0,Fail
53bd309b77b74d478f4b4173c4f56f9bf45c05f1,Quiz: Oligopoly,i4x://HumanitiesSciences/Econ-1/problem/670af55aa360406fbd040edfcfd0e00e,47451254,3/05/2015 2:53,3/05/2015 2:53,problem,Deviations from Competition,Week-3,P-21 ,0,Fail
53bd309b77b74d478f4b4173c4f56f9bf45c05f1,Quiz: Economic Regulation,i4x://HumanitiesSciences/Econ-1/problem/3cde2dbfbb8c42e3b54d1445df81bc05,47451257,3/05/2015 2:53,3/05/2015 2:53,problem,Deviations from Competition,Week-3,P-22 ,0,Fail
53bd309b77b74d478f4b4173c4f56f9bf45c05f1,Quiz: Antitrust Policy,i4x://HumanitiesSciences/Econ-1/problem/9624e55bfdde401081c2bbd507388f12,47451256,3/05/2015 2:53,3/05/2015 2:53,problem,Deviations from Competition,Week-3,P-23 ,0,Fail
53bd309b77b74d478f4b4173c4f56f9bf45c05f1,Quiz: Preview of Macroeconomics II,i4x://HumanitiesSciences/Econ-1/problem/5c6aceb3bddd4ee4b37b1aa3499ee3f1,47451273,3/05/2015 2:53,3/05/2015 2:53,problem,Macro Facts and Measures,Week-5,P-38 ,0,Fail
53bd309b77b74d478f4b4173c4f56f9bf45c05f1,Quiz: 4 Key Macro Variables,i4x://HumanitiesSciences/Econ-1/problem/ebf2e63c59e74e91aeed78332414a6f3,47451272,3/05/2015 2:53,3/05/2015 2:53,problem,Macro Facts and Measures,Week-5,P-39,0,Fail
53bd309b77b74d478f4b4173c4f56f9bf45c05f1,Quiz: The Spending Allocation Model,i4x://HumanitiesSciences/Econ-1/problem/0544ffdbed7b41b5ae69fd3232b12d9f,47451278,3/05/2015 2:53,3/05/2015 2:53,problem,Long Run Macroeconomics,Week-6,P-42 ,0,Fail
53bd309b77b74d478f4b4173c4f56f9bf45c05f1,Quiz: Tax Policy,i4x://HumanitiesSciences/Econ-1/problem/8f575e7f7923439fa8a769f11b8df47b,47451264,3/05/2015 2:53,3/05/2015 2:53,problem,Key Economic Policy Issues,Week-4,P-27,0,Fail
53bd309b77b74d478f4b4173c4f56f9bf45c05f1,Quiz: Transfers,i4x://HumanitiesSciences/Econ-1/problem/1b88aa364c1940eeba1dfadec0168a68,47451263,3/05/2015 2:53,3/05/2015 2:53,problem,Key Economic Policy Issues,Week-4,P-28 ,0,Fail
53bd309b77b74d478f4b4173c4f56f9bf45c05f1,Dropdown,i4x://HumanitiesSciences/Econ-1/problem/8e861a7ccdc74d51941ccb47ed4ecdf6,47451262,3/05/2015 2:53,3/05/2015 2:53,problem,Key Economic Policy Issues,Week-4,P-29 ,0,Fail
53bd309b77b74d478f4b4173c4f56f9bf45c05f1,Quiz: The Demand and Supply of Capital Including Housing,i4x://HumanitiesSciences/Econ-1/problem/f59ca08367a04802ac79afe3c8669619,47451268,3/05/2015 2:53,3/05/2015 2:53,problem,Financial and Capital Markets,Week-5,P-33 ,0,Fail
53bd309b77b74d478f4b4173c4f56f9bf45c05f1,Quiz: Financial Market Risk II,i4x://HumanitiesSciences/Econ-1/problem/6e516acbbd604ad990fd91d44efb8d9f,47451269,3/05/2015 2:53,3/05/2015 2:53,problem,Financial and Capital Markets,Week-5,P-36 ,0,Fail
53bd309b77b74d478f4b4173c4f56f9bf45c05f1,Quiz: Financial Market Risk I,i4x://HumanitiesSciences/Econ-1/problem/784e88b4af364b72b405cae6ec747958,47451270,3/05/2015 2:53,3/05/2015 2:53,problem,Financial and Capital Markets,Week-5,P-35 ,0,Fail
53bd309b77b74d478f4b4173c4f56f9bf45c05f1,Quiz: Bond Markets and the Price of Bonds,i4x://HumanitiesSciences/Econ-1/problem/0f56ae93ece648e69b6f4cd0871a57cc,47451271,3/05/2015 2:53,3/05/2015 2:53,problem,Financial and Capital Markets,Week-5,P-34 ,0,Fail
53bd309b77b74d478f4b4173c4f56f9bf45c05f1,Quiz: Using the Spending Allocation Model,i4x://HumanitiesSciences/Econ-1/problem/85ab877f6d204350a306e4ae29d3c7ad,47451277,3/05/2015 2:53,3/05/2015 2:53,problem,Long Run Macroeconomics,Week-6,P-43,0,Fail
